resp_id,a_hhid,plot,plot_id,crop_burned_plotlevel,land_plot_burn_perc,crop_burning,land_plot_name,land_plot_area,land_plot_unit,land_plot_unit_other,land_plot_tenure,land_plot_dist,land_plot_dist_unit,land_plot_soil,land_plot_irri,land_plot_seccrop,land_plot_paddy,land_plot_cult18,land_plot_paddy18,land_plot_paddy18_area,land_plot_burn,land_plot_crm,land_crm_labor,land_crm_equip,land_crm_oth,field_points,field_name
101400021,10140002,2,p2,1,,1,Rohi wala 2,1,1,,1,2,1,1,1,-98,1,1,1,1,1,0,1200,500,3000,30.044389963802455 74.83080849051476;30.044956486610456 74.83092315495013;30.04489089550857 74.83150921761991;30.044367035813227 74.83129430562258;30.04436790649646 74.83116321265696;30.044254137155917 74.83112264424562;30.044389963802455 74.83080849051476,Rohi wala 2
101400031,10140003,1,p1,1,,1,Nehri kothi wala1,1,1,,1,4,1,5 6,1,-98,1,1,1,1,1,0,0,500,2000,30.046053825108228 74.82680730521679;30.046294709742167 74.82625979930162;30.04705247674063 74.82640396803617;30.046786925196823 74.82695382088423;30.046053825108228 74.82680730521679,Nehri kothi wala1
101400031,10140003,2,p2,1,,1,Nehri kothi wala2,1.4,1,,1,4,1,5 6,1.4,-98,1.4,1,1,1.4,1,0,0,800,2500,30.047351983201303 74.82576459646225;30.04704057772492 74.82634797692299;30.046310381734223 74.82619911432266;30.046631076582237 74.82543870806695;30.047351983201303 74.82576459646225,Nehri kothi wala2
101400031,10140003,3,p3,1,,1,Nehri kothi wala 3,1.4,1,,1,4,1,5 6,1.4,-98,1.4,1,1,1.4,1,0,0,800,2500,30.04676341732095 74.82517652213573;30.04800990748887 74.82582695782185;30.04818926147704 74.82571296393871;30.047178432087335 74.82462398707867;30.046934647400306 74.82491064816713;30.046816817919833 74.82504911720753;30.046813915714115 74.82508700340986;30.04676341732095 74.82517652213573,Nehri kothi wala 3
101400031,10140003,4,p4,1,,1,Nyai wala,2,1,,1,1,1,5 6,2,-98,2,1,1,2,1,0,0,1000,5000,30.053662013902144 74.83537662774324;30.053004127161614 74.83532533049583;30.053243253681433 74.83391951769589;30.053866895249943 74.83416058123112;30.053662013902144 74.83537662774324,Nyai wala
101400071,10140007,1,p1,2,,0,Mahni ala,3,1,,2,2,1,2,3,-98,3,1,1,3,0,1,2500,2500,2500,30.053632123245148 74.8311484605074;30.05382307505396 74.8299304023385;30.05259813311927 74.82969470322132;30.053089156439313 74.83100831508636;30.053632123245148 74.8311484605074,Mahni ala
101400291,10140029,1,p1,1,,2,Tuga,3,1,,1,1,1,2,3,-98,3,1,1,3,1,0,3000,6000,5000,30.043149813170736 74.84184008091688;30.04345513603997 74.8419188708067;30.04360286321209 74.84089225530624;30.044519985716995 74.84102837741375;30.044694121942317 74.83996354043484;30.044176356000975 74.83984585851431;30.044081741528657 74.84062302857637;30.043304506339013 74.84048321843149;30.043149813170736 74.84184008091688,Tuga
101400291,10140029,2,p2,1,,2,Sade wala,1.4,1,,3,3,1,2,1.4,-98,1.4,1,1,1.4,1,0,1500,2500,3000,30.036132932510405 74.82317928224802;30.035070024475374 74.82304584234953;30.035157971695178 74.8225288465619;30.03617472877034 74.82271291315556;30.036132932510405 74.82317928224802,Sade wala
101400291,10140029,3,p3,1,,2,Sade wala 2,1.4,1,,3,3,1,2,1.4,-98,1.4,1,1,1.4,1,0,1500,2500,2000,30.036148606109933 74.82275281101465;30.036205495450414 74.82224352657796;30.035215151858917 74.82204638421535;30.035168420864625 74.82255969196558;30.036148606109933 74.82275281101465,Sade wala 2
101400291,10140029,4,p4,1,,2,Rohi wala,3.4000001,1,,3,3,1,2,3.4000001,-98,3.4000001,1,1,3.4000001,1,0,3000,5000,6000,30.03119678634053 74.8254980519414;30.030258641143405 74.82532370835543;30.030098993025884 74.82673421502113;30.031035107866515 74.82692196965218;30.03119678634053 74.8254980519414,Rohi wala
101400471,10140047,1,p1,2,,0,Rahwala,2.5,1,,1,4,1,1,2.5,-98,2.5,1,1,2.5,0,1,2000,4500,3000,30.04119769813678 74.83017884194851;30.04128999346943 74.82976108789444;30.040540309081994 74.82910830527544;30.04025993785364 74.82883907854557;30.040114237378212 74.82997197657824;30.04119769813678 74.83017884194851,Rahwala
101400481,10140048,1,p1,1,,1,Pakke wali road te,1,1,,1,.5,1,1,1,-98,1,1,1,1,1,0,3000,400,6000,30.046795631816106 74.84265714883803;30.046530950247945 74.84260015189648;30.046758773789257 74.84121814370155;30.047005751329333 74.84127715229988;30.046795631816106 74.84265714883803,Pakke wali road te
101400481,10140048,2,p2,1,,1,Pakke wala 2,1.6,1,,1,.5,1,1,1.6,-98,1.6,1,1,1.6,1,0,2000,1000,5000,30.046778799018128 74.84112996608019;30.04720774425335 74.84131302684547;30.047443402144072 74.83990218490362;30.046974407562825 74.83975600451231;30.046778799018128 74.84112996608019,Pakke wala 2
101400481,10140048,3,p3,1,,1,Jassi wala,2,1,,1,2.5,1,1,2,-98,2,1,1,2,1,0,1000,2000,5000,30.048974003910203 74.82371807098389;30.048408084511436 74.82361514121294;30.048352363041932 74.82508935034275;30.04861965168051 74.82512287795544;30.04862342447916 74.8247604444623;30.048902320965215 74.82478089630605;30.04893511519346 74.82455592602493;30.048974003910203 74.82371807098389,Jassi wala
101400731,10140073,1,p1,,,0,Ghar ala,4.5,1,,1,5,1,2,4.5,-98,4.5,0,,,,,,,,30.03297407110358 74.81666218489408;30.033321513053178 74.81437057256699;30.034007105039784 74.81485806405544;30.033760965871426 74.81682445853949;30.03297407110358 74.81666218489408,Ghar ala
101400741,10140074,1,p1,,,1,Mamane wala,5,1,,3,2,1,2,5,-98,5,0,,,,,,,,30.058452237843124 74.84952729195356;30.058068900773623 74.84919972717762;30.057465308738315 74.84994739294052;30.056782490812548 74.8491544649005;30.05675202071462 74.84890099614859;30.05675202071462 74.84875548630953;30.057704134296063 74.84854392707348;30.058661171881358 74.84829314053059;30.05896035304892 74.8491631820798;30.058452237843124 74.84952729195356,Mamane wala
101400741,10140074,2,p2,,,1,Mamane wala 2,4,4,,3,2,1,2,4,-98,4,0,,,,,,,,30.058690770834446 74.84985418617724;30.05908077974284 74.84953433275223;30.058956000274122 74.84923928976059;30.05848880133166 74.849605076015;30.058543356352914 74.84975595027208;30.058690770834446 74.84985418617724,Mamane wala 2
101400741,10140074,3,p3,,,1,Mamane wala 3,3.5,1,,3,2,1,2,3.4000001,-98,3.4000001,0,,,,,,,,30.05643077825435 74.84927348792553;30.057405819901025 74.85040906816721;30.056215745456047 74.85076211392878;30.05610982494512 74.8501368239522;30.055934548015188 74.85011670738459;30.055781325544096 74.8494354262948;30.05643077825435 74.84927348792553,Mamane wala 3
101400811,10140081,1,p1,2,,0,Masanawala,4,1,,3,3,1,2,4,-98,4,1,1,4,0,1,4000,4000,4000,30.058416544900833 74.85691510140896;30.058382593065744 74.85672600567341;30.059099061372734 74.85640112310648;30.059317279932284 74.85722858458757;30.058686127861996 74.85752765089273;30.057579933470365 74.85798597335815;30.057373608857123 74.85735330730677;30.05842786217662 74.85693119466305;30.058416544900833 74.85691510140896,Masanawala
101400831,10140083,1,p1,1,,1,Bhrayi wala,2,1,,1,2.5,1,1 4,2,-98,2,1,1,2,1,0,600,800,5000,30.040020779988332 74.83067538589239;30.039921227454347 74.8313620314002;30.040147034515872 74.83140964061022;30.040181282842703 74.83145792037249;30.04097247394518 74.83153201639652;30.041075218034237 74.83087219297886;30.040020779988332 74.83067538589239,Bhrayi wala
101400831,10140083,2,p2,1,,1,Bhrayi wala 2,3,4,,1,2.5,1,1 4,3,-98,3,1,1,3,1,0,150,200,1000,30.04032321010492 74.8300138860941;30.04012729818655 74.82998639345168;30.04002136046928 74.83064889907835;30.040238460107783 74.83068745583296;30.04032321010492 74.8300138860941,Bhrayi wala 2
101400831,10140083,3,p3,1,,1,Malle wala,1.5,1,,1,3,1,5,1.5,-98,1.5,1,1,1.5,1,0,0,600,4000,30.034821275645665 74.82971012592316;30.034127562075078 74.8295894265175;30.03422479837029 74.8288206383586;30.034902547210624 74.8289430141449;30.03489558107908 74.82894536107779;30.03489412980162 74.82894569635391;30.034821275645665 74.82971012592316,Malle wala
101400831,10140083,4,p4,,,1,Bhrayi wala 3,1,1,,2,3,1,5,1,-98,1,0,,,,,,,,30.039029603797992 74.82979394495486;30.038930340511794 74.83045309782028;30.038405868807814 74.83035519719124;30.03849381306701 74.82970140874386;30.039029603797992 74.82979394495486,Bhrayi wala 3
101400971,10140097,1,p1,2,,0,Ghar ala,4,1,,1,1,1,2,4,-98,4,1,1,4,0,1,4000,4000,4000,30.049450244344868 74.83467556536198;30.04935679576253 74.8357028514147;30.050761417329632 74.83596134930848;30.050927997161057 74.83497597277164;30.049450244344868 74.83467556536198,Ghar ala
101401011,10140101,1,p1,0,,2,Mashana wala,5,1,,1,10,2,5,5,-98,5,1,1,5,0,0,10000,5000,3000,30.05166048076047 74.8432019725442;30.050914357359606 74.84312050044537;30.050904780476618 74.84327808022499;30.050572491084168 74.84332401305437;30.050588162399347 74.84360966831446;30.050355123882774 74.84366197139025;30.050359186825485 74.84406463801861;30.050717595759494 74.84404116868973;30.050720207641685 74.84425641596317;30.050383564478306 74.84427686780691;30.050448861733052 74.84473519027233;30.051502608366626 74.84488405287267;30.051558037857117 74.84411660581827;30.05166048076047 74.8432019725442,Mashana wala
101600091,10160009,1,p1,1,,1,Rado,3,1,,1,3,1,3,3,1,3,1,1,3,1,0,4500,6500,3200,30.22528167898954 75.31423743814231;30.224040902067543 75.3141164034605;30.224040032967768 75.31489424407482;30.225459262638488 75.31493011862038;30.22528167898954 75.31423743814231,Rado
101600231,10160023,1,p1,1,,1,Rauni wala khet,5,1,,1,2,1,6,5,1,5,1,1,5,1,0,0,2000,8000,30.228145864232527 75.32801527529955;30.227990881123713 75.330032967031;30.2279532216398 75.33124431967735;30.227447424404573 75.33151522278787;30.22753114474517 75.33002056181431;30.227494933533933 75.32999474555254;30.227607912468905 75.32799482345581;30.22778896818373 75.32799549400806;30.227958146342377 75.32799884676933;30.228145864232527 75.32801527529955,Rauni wala khet
101600271,10160027,1,p1,1,,1,1,3,1,,1,1,1,3,3,1,3,1,1,3,1,0,4500,6500,4500,30.232680532887446 75.32635565847158;30.233175295629746 75.3264294192195;30.233224250355885 75.32527338713406;30.232071345598943 75.32498806715012;30.231972855621056 75.32523684203625;30.23219214052537 75.32528948038816;30.232199672098602 75.3254410251975;30.23220227918149 75.32552886754274;30.232464725173717 75.32554429024458;30.23274628896914 75.32557547092438;30.232680532887446 75.32635565847158,1
101600441,10160044,1,p1,2,,0,Kalani  wala,3,1,,1,2,1,6,3,1,3,1,1,3,0,1,-97,2500,-97,30.22688281720138 75.32793782651424;30.226739419781318 75.3299504891038;30.226081237425404 75.3298794105649;30.226209571742817 75.32794889062643;30.22688281720138 75.32793782651424,Kalani  wala
101600441,10160044,2,p2,2,,0,Sua wala,1.5,1,,1,2,1,6,1.5,1,1.5,1,1,1.5,0,1,-97,1500,-97,30.224502392954243 75.33294484019278;30.22459075097495 75.333207026124;30.224402736599576 75.33338773995638;30.22313210922584 75.33330123871565;30.223247990195567 75.33283989876509;30.224502392954243 75.33294484019278,Sua wala
101600511,10160051,1,p1,3,2,1,Gopale WALA,2,1,,1,2,1,1,2,1,2,1,1,2,1,1,4000,1000,-97,30.238045447273727 75.32751873135567;30.23840375437958 75.32752778381109;30.23839187841722 75.32868817448616;30.237988094842855 75.32866202294827;30.238045447273727 75.32751873135567,Gopale WALA
101600511,10160051,2,p2,3,1,1,Ballo wala,1,1,,1,2,1,6,1,1,1,1,1,1,1,1,4000,1000,-97,30.229146730576346 75.32575719058514;30.229169325994157 75.32499309629202;30.22904649955781 75.32499577850103;30.229028828760725 75.32575082033873;30.229146730576346 75.32575719058514,Ballo wala
101600591,10160059,1,p1,1,,1,K has I wala khet,4,1,,1,2,1,6,4,6,4,1,1,4,1,0,40000,10000,1000,30.226210440823408 75.32790262252092;30.22758010228158 75.32800957560539;30.2275780744551 75.32824695110321;30.227468861453605 75.32998099923134;30.22608297558882 75.32988477498293;30.226210440823408 75.32790262252092,K has I wala khet
101600781,10160078,1,p1,1,,1,Niya wala khet,3,1,,1,0,1,6,3,1,3,1,1,3,1,0,700,1200,2500,30.23529625851391 75.3259228169918;30.235015281356766 75.32590437680483;30.235146211018577 75.32349742949009;30.23530755551682 75.32351050525902;30.23530060351518 75.32362785190344;30.23544369878333 75.32363791018724;30.23545383710414 75.32329257577658;30.235848072139788 75.32331235706806;30.23576812453076 75.32512117177248;30.23532232851868 75.32508965581656;30.23529625851391 75.3259228169918,Niya wala khet
101600781,10160078,2,p2,1,,1,Banne wala,4,1,,1,1,1,6,4,1,4,1,1,4,1,0,600,1200,4000,30.216613584848023 75.32958369702101;30.2154981496187 75.32943684607744;30.215573188385427 75.32839883118868;30.21617117867423 75.32847326248884;30.216691519979644 75.32853428274393;30.216661678654017 75.32889269292355;30.216632127041066 75.32927189022303;30.216613584848023 75.32958369702101,Banne wala
101600781,10160078,3,p3,1,,1,Pale ka khet,3,1,,1,2,1,6,3,1,3,1,1,3,1,0,600,1200,4000,30.225803420575406 75.31996361911298;30.224497468078617 75.31995322555304;30.224440976840633 75.3210874646902;30.225546171322076 75.3211585432291;30.225594550456016 75.32089535146952;30.225803420575406 75.31996361911298,Pale ka khet
101600791,10160079,1,p1,2,,0,Chu wala,9.5,1,,1,5,2,6,9.5,1,9.5,1,1,9.5,0,1,-97,158000,3000,30.23287838034837 75.3195944800973;30.23022898732085 75.31943287700415;30.230104713797953 75.321882404387;30.231181456099495 75.32138753682375;30.23123186021209 75.3204246237874;30.23280219608772 75.32035756856203;30.23287838034837 75.3195944800973,Chu wala
101600961,10160096,1,p1,2,,0,Road wala,3,1,,3,2,1,5,3,1,3,1,1,3,0,1,3000,1500,5000,30.22219897274081 75.31597819179296;30.221594066123373 75.31551215797663;30.22151149955802 75.31793016940354;30.22222214916558 75.31803611665964;30.22219897274081 75.31597819179296,Road wala
101600961,10160096,2,p2,,,0,Salara  wala,3,1,,3,3,1,1,3,-98,3,0,,,,,,,,30.218231957475993 75.31253155320883;30.218286713978948 75.31317327171564;30.21718636316682 75.31311124563217;30.21713624157555 75.31160417944193;30.218231957475993 75.31253155320883,Salara  wala
101600981,10160098,1,p1,1,,2,Kahara wala,2,1,,1,2.5,1,5,2,1,2,1,1,2,1,0,-97,2500,1000,30.222840088576575 75.32092787325382;30.22133332936507 75.32079208642244;30.22128842463136 75.32121922820807;30.22269668526173 75.3213419392705;30.222840088576575 75.32092787325382,Kahara wala
101601111,10160111,1,p1,1,,1,Gopale wala khet,2,1,,1,1,1,5,2,1,2,1,1,2,1,0,10008,80,500,30.2379759291714 75.32866034656763;30.23805500600893 75.32752744853497;30.23747134213858 75.32750431448221;30.237403561593556 75.32862614840269;30.2379759291714 75.32866034656763,Gopale wala khet
101601171,10160117,1,p1,0,,0,NaRo,2,1,,1,2,1,3,2,1,2,1,1,2,0,0,4500,6500,3500,30.220082073015586 75.314183793962;30.219940693663627 75.31588029116392;30.21902346121102 75.31571868807077;30.21900723718668 75.31476750969887;30.219168028738316 75.31406711786985;30.21930651206224 75.31343512237072;30.220082073015586 75.314183793962,NaRo
101601191,10160119,1,p1,1,,1,Banne wala khet,2,1,,1,2,1,6,2,1,2,1,1,2,1,0,0,2000,0,30.221289004047406 75.31208161264658;30.221307835067154 75.31115390360355;30.220704081808204 75.31114250421524;30.220702922969213 75.31157467514277;30.22112734683728 75.31159110367298;30.221107936365886 75.3120769187808;30.221289004047406 75.31208161264658,Banne wala khet
101601291,10160129,1,p1,1,,1,Samsham ghat wala,2,1,,1,0,1,5,2,1,2,1,1,2,1,0,7000,800,10000,30.23215622070663 75.31887665390968;30.231912023526593 75.31885486096144;30.23185901267072 75.31942181289196;30.231357001345504 75.31939297914505;30.231368878157753 75.31864363700151;30.23215680005866 75.31871873885393;30.23215622070663 75.31887665390968,Samsham ghat wala
101601291,10160129,2,p2,1,,1,Bhod wala,2,1,,1,5,2,5,2,1,2,1,1,2,1,0,800,2000,10000,30.233092738787857 75.31770888715981;30.233320711372148 75.31771458685398;30.23317906137878 75.3169709444046;30.23305247419771 75.31677782535553;30.233026982937865 75.3165666013956;30.2328149417476 75.316345654428;30.232755268871173 75.31768742948769;30.233092738787857 75.31770888715981,Bhod wala
101601771,10160177,1,p1,1,,1,Koharan wala,2,1,,1,2,1,6,2,1,2,1,1,2,1,0,2500,1900,-97,30.219115011012494 75.32454684376718;30.219080534989658 75.32458238303661;30.218720708887325 75.32454416155814;30.218650887405808 75.32583698630333;30.21916281388132 75.32588090747596;30.219190336734645 75.32525058835745;30.21930911948697 75.32523415982723;30.219353445696814 75.32458037137984;30.219115011012494 75.32454684376718,Koharan wala
102100041,10210004,1,p1,2,,0,Agli Kasi wala khet no. 1,5,1,,1,2,1,5,5,-98,5,1,1,5,0,1,2000,15000,1800,30.346112613537564 74.87256478518248;30.3461186896707 74.87252589315176;30.34611666429305 74.8724752664566;30.34609959325097 74.87245380878448;30.346074420691984 74.87243101000786;30.34676536168505 74.87129040062426;30.347737531706304 74.87140472978352;30.347680243383532 74.87209104001522;30.347628452396226 74.87258154898882;30.347597782860085 74.87275991588831;30.346112613537564 74.87256478518248,Agli Kasi wala khet no. 1
102100041,10210004,2,p2,2,,0,Agli Kasi wala khet no.2,2.5,1,,1,2,1,5,2.5,-98,2.5,1,1,2.5,0,1,1000,7000,900,30.34631081101957 74.87192206084728;30.345815750572825 74.87186774611473;30.34494946110114 74.87176716327667;30.345022375540566 74.87108957022429;30.34667740296863 74.87131554633378;30.34631081101957 74.87192206084728,Agli Kasi wala khet no.2
102100091,10210009,1,p1,1,,2,Lale Anna wala khet no.1,7,1,,3,2,1,5,7,-98,7,1,1,7,1,0,1400,14000,2000,30.347178535124083 74.86479576677084;30.345587460604445 74.8645667731762;30.345626521663412 74.86410845071077;30.344684133099133 74.8639951273799;30.34403021368753 74.86392203718422;30.344087214801228 74.86328467726709;30.345670212162737 74.86349958926438;30.346556170266098 74.86359346657991;30.347178535124083 74.86479576677084,Lale Anna wala khet no.1
102100091,10210009,2,p2,1,,2,Lale anna wala khet no.2,1,1,,3,2,1,5,1,-98,1,1,1,1,1,0,1000,3000,600,30.344052493314603 74.86533589661121;30.344628000365308 74.86539456993343;30.344681529003957 74.86473239958286;30.344095027134003 74.86466635018587;30.344052493314603 74.86533589661121,Lale anna wala khet no.2
102100141,10210014,1,p1,2,,0,Jandi wala plot,6,1,,1,6,1,6,6,1,6,1,1,6,0,1,7800,8400,2400,30.34527063143895 74.89252880215645;30.345098472695234 74.89452604204416;30.34627059287685 74.89464104175568;30.34630184150716 74.8942008242011;30.345978649172757 74.8941408097744;30.34607471003178 74.89212714135647;30.34527063143895 74.89252880215645,Jandi wala plot
102100381,10210038,1,p1,2,,0,Bseera wala plot,6,1,,1,2,1,3,6,1,6,1,1,6,0,1,0,900,15000,30.341991751025525 74.86234288662672;30.34304643289108 74.86244715750217;30.34329353640926 74.85966939479113;30.342766632252633 74.85959731042385;30.34263642485759 74.86108291894196;30.3420745056239 74.86118484288454;30.342220049380728 74.86107889562845;30.341991751025525 74.86234288662672,Bseera wala plot
102100401,10210040,1,p1,0,,2,Mehar wala khet,4,1,,1,2,1,5,4,-98,4,1,1,4,0,0,2400,20000,0,30.342922302199838 74.86872922629118;30.343117612657 74.86920431256294;30.341455291197974 74.86905042082071;30.341453265723807 74.86854583024979;30.342922302199838 74.86872922629118,Mehar wala khet
102100401,10210040,2,p2,0,,2,Sadak wala,2,1,,1,1,1,6,2,-98,2,1,1,2,0,0,1200,10000,0,30.339162427602336 74.84065320342779;30.33905594298047 74.84179951250552;30.33937105610453 74.84180085361004;30.339675172583778 74.84072327613829;30.339162427602336 74.84065320342779,Sadak wala
102100511,10210051,1,p1,2,,0,Kalimall wala khat,6,1,,1,1,1,6,6,-98,6,1,1,6,0,1,6000,4500,3000,30.333223128771543 74.843730032444;30.332433703000547 74.84365560114384;30.3321747074553 74.84269872307777;30.332174418074416 74.84270308166742;30.333209817392667 74.84282780438662;30.33492725969958 74.84297130256891;30.334823374828837 74.84416924417019;30.334181253919624 74.84407536685467;30.333979848747077 74.84406597912312;30.33399894753121 74.84323013573885;30.334013416304597 74.84311547130346;30.334001841286067 74.84314564615488;30.33398853001304 74.84318554401399;30.333207502370065 74.84309233725071;30.33320605548091 74.84309636056423;30.33309811748998 74.84374310821295;30.333223128771543 74.843730032444,Kalimall wala khat
